Sno,Target,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
718,429000,869,28,0,0,0,0,0,0,0,0,0,0,0,0,1,70000
719,429000,839,40,0,0,0,0,0,0,0,0,0,0,0,0,2,120000
720,429000,811,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
721,429000,865,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
722,429000,861,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0
723,429000,862,45,0,0,0,0,0,0,0,0,0,0,0,0,2,75000
724,429000,865,53,0,0,0,0,0,0,0,0,0,0,0,0,1,50000
725,429000,869,44,0,0,0,0,0,0,0,0,0,0,0,0,1,100000
726,429000,876,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727,429000,859,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
728,429000,802,43,0,0,0,0,0,0,0,0,0,0,0,0,2,194000
729,429000,855,34,0,0,0,0,0,0,0,0,0,0,0,0,1,105000
730,429000,880,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731,429000,860,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
732,429000,879,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
733,429000,817,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
734,429000,868,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735,429000,840,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736,429000,826,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,429000,870,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,429000,821,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
739,429000,880,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
740,429000,844,50,0,0,0,0,0,0,0,0,0,0,0,0,1,256500
741,429000,815,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
742,429000,839,33,0,0,0,0,0,0,0,0,0,0,0,0,1,52000
743,429000,839,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0
744,429000,865,39,0,0,0,0,0,0,0,0,0,0,0,0,2,123000
745,429000,811,34,0,0,0,0,0,0,0,0,0,0,0,0,1,14500
746,429000,815,32,0,0,0,0,0,0,0,0,0,0,0,0,2,132000
747,429000,871,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
748,429000,879,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0
749,429000,839,34,0,0,0,0,0,0,0,0,0,0,0,0,2,68000
750,429000,834,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751,429000,838,30,0,0,0,0,0,0,0,0,0,0,0,0,3,108000
752,429000,879,35,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
753,429000,863,33,0,0,0,0,0,0,0,0,0,0,0,0,2,75000
754,429000,869,30,0,0,0,0,0,0,0,0,0,0,0,0,1,175000
755,429000,873,34,0,0,0,0,0,0,0,0,0,0,0,0,1,147000
756,429000,834,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
757,429000,871,40,0,0,0,0,0,0,0,0,0,0,0,0,2,90000
758,429000,869,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
759,429000,862,30,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
760,429000,865,31,0,0,0,0,0,0,0,0,0,0,0,0,1,60000
761,429000,879,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,429000,835,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0
763,429000,859,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0
764,429000,860,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0
765,429000,839,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766,429000,801,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
767,429000,808,37,0,0,0,0,0,0,0,0,0,0,0,0,1,58000
768,429000,875,37,0,0,0,0,0,0,0,0,0,0,0,0,2,57000
769,429000,873,33,0,0,0,0,0,0,0,0,0,0,0,0,2,272000
770,429000,833,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0
771,429000,879,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,429000,838,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
773,429000,879,55,0,0,0,0,0,0,0,0,0,0,0,0,1,205000
774,429000,865,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775,429000,865,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0
776,429000,796,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,429000,828,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,429000,838,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0
779,429000,869,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,429000,726,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
781,429000,832,31,0,0,0,0,0,0,0,0,0,0,0,0,2,28000
782,429000,866,32,0,0,0,0,0,0,0,0,0,0,0,0,2,129000
783,429000,800,28,0,0,0,0,0,0,0,0,0,0,0,0,1,43000
784,429000,742,31,0,0,0,0,0,0,0,0,0,0,0,0,2,109000
785,429000,852,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0
786,429000,847,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787,429000,721,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0
788,429000,836,32,0,0,0,0,0,0,1,244000,0,0,0,0,1,0
789,429000,875,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790,429000,821,28,0,0,0,0,0,0,0,0,0,0,0,0,1,105000
791,429000,880,32,0,0,0,0,0,0,0,0,0,0,0,0,1,96000
792,429000,875,35,0,0,0,0,0,0,0,0,0,0,0,0,1,80000
793,429000,838,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794,429000,777,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795,429000,870,33,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
796,429000,880,34,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
797,429000,849,33,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
798,429000,834,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
799,429000,869,37,0,0,0,0,0,0,0,0,0,0,0,0,1,75000
800,429000,863,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
801,429000,848,41,0,0,0,0,0,0,1,249900,0,0,0,0,2,33000
802,429000,836,33,0,0,0,0,0,0,0,0,0,0,0,0,3,341000
803,429000,832,30,0,0,0,0,0,0,0,0,0,0,0,0,2,24000
804,429000,874,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
805,429000,843,35,0,0,0,0,0,0,0,0,0,0,0,0,2,215000
806,429000,879,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
807,429000,836,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
808,429000,869,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0
809,429000,875,36,0,0,0,0,0,0,0,0,0,0,0,0,2,262500
810,429000,880,31,0,0,0,0,0,0,0,0,0,0,0,0,2,20000
811,429000,823,30,0,0,0,0,0,0,0,0,0,0,0,0,2,54000
812,429000,841,32,1,2400000,0,0,0,0,0,0,0,0,0,0,1,18000
813,429000,880,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
814,429000,838,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0
815,429000,875,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816,429000,891,40,0,0,0,0,0,0,0,0,0,0,0,0,1,55000
817,429000,866,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
818,429000,871,36,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
819,429000,844,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0
820,429000,826,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0
821,429000,863,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
822,429000,839,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
823,429000,844,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
824,429000,838,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
825,429000,879,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0
826,429000,859,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,429000,861,40,0,0,0,0,0,0,0,0,0,0,0,0,2,83000
828,429000,827,41,0,0,0,0,0,0,0,0,1,585000,0,0,1,0
829,429000,794,31,0,0,0,0,0,0,1,280000,0,0,0,0,0,0
830,429000,865,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
831,429000,870,53,0,0,0,0,0,0,0,0,1,212300000,0,0,1,0
832,429000,733,44,0,0,0,0,0,0,0,0,0,0,0,0,2,150000
833,429000,860,54,0,0,0,0,0,0,0,0,0,0,0,0,2,90000
834,429000,749,51,2,8503585,2,3895000,1,1000000,1,2822270,2,2320000,3,1120000,15,727000
835,429000,880,49,0,0,0,0,0,0,1,1000000,0,0,0,0,2,0
836,429000,844,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837,429000,840,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838,429000,879,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839,429000,869,54,0,0,0,0,0,0,0,0,0,0,0,0,1,100000
840,429000,844,53,0,0,0,0,0,0,0,0,0,0,0,0,2,209250
841,429000,850,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842,429000,876,49,0,0,0,0,0,0,0,0,0,0,0,0,1,26000
843,429000,839,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
844,429000,869,44,0,0,0,0,0,0,0,0,0,0,0,0,1,43000
845,429000,861,53,0,0,0,0,0,0,0,0,0,0,0,0,2,450000
846,429000,873,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,429000,866,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
848,429000,887,55,0,0,0,0,0,0,0,0,0,0,0,0,1,238500
849,429000,851,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0
850,429000,861,54,0,0,0,0,0,0,0,0,0,0,0,0,2,225000
851,429000,869,40,0,0,0,0,0,0,0,0,0,0,0,0,1,100000
852,429000,843,42,0,0,0,0,0,0,0,0,0,0,0,0,2,0
853,429000,859,49,0,0,0,0,0,0,0,0,0,0,0,0,2,100000
854,429000,880,37,0,0,0,0,0,0,0,0,0,0,0,0,2,99000
855,429000,856,36,0,0,0,0,0,0,0,0,0,0,0,0,2,95000
856,429000,832,44,0,0,0,0,0,0,0,0,0,0,0,0,2,98000
857,429000,871,42,0,0,0,0,0,0,0,0,0,0,0,0,1,35000
858,429000,875,36,0,0,0,0,0,0,0,0,0,0,0,0,1,300000
859,429000,861,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0
860,429000,876,52,0,0,0,0,0,0,0,0,0,0,0,0,1,100000
861,429000,806,49,0,0,0,0,1,226000,0,0,0,0,0,0,2,675000
862,429000,866,38,0,0,0,0,0,0,0,0,0,0,0,0,2,226500
863,429000,834,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
864,429000,876,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0
865,429000,879,53,0,0,0,0,0,0,0,0,0,0,0,0,1,26000
866,429000,760,41,2,5238050,0,0,1,558000,1,350000,0,0,0,0,1,0
867,429000,866,35,0,0,0,0,0,0,0,0,0,0,0,0,2,54000
868,429000,863,42,0,0,0,0,0,0,0,0,0,0,0,0,2,500000
869,429000,880,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870,429000,806,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0
871,429000,870,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
872,429000,861,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0
873,429000,853,46,0,0,0,0,0,0,0,0,0,0,0,0,1,75000
874,429000,785,51,0,0,0,0,0,0,0,0,0,0,0,0,1,22500
875,429000,802,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
876,429000,869,32,0,0,0,0,0,0,0,0,0,0,0,0,2,26000
877,429000,871,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
878,429000,870,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
879,429000,861,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,429000,866,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
881,429000,869,44,0,0,0,0,0,0,0,0,0,0,0,0,2,100000
882,429000,866,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
883,429000,724,44,0,0,0,0,0,0,1,1756000,1,450000,1,1000000,2,330000
884,429000,880,42,0,0,0,0,0,0,0,0,0,0,0,0,1,160000
885,429000,825,46,0,0,0,0,0,0,1,500000,0,0,0,0,2,100000
886,429000,866,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
887,429000,863,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
888,429000,861,50,1,3000000,0,0,0,0,0,0,0,0,0,0,1,180000
889,429000,880,48,0,0,0,0,0,0,0,0,0,0,0,0,1,42000
890,429000,880,53,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
891,429000,822,50,0,0,0,0,0,0,0,0,0,0,0,0,2,122000
892,429000,870,44,0,0,0,0,0,0,0,0,0,0,0,0,1,90000
893,429000,841,44,0,0,0,0,0,0,1,490000,0,0,0,0,1,0
894,429000,839,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0
895,429000,865,52,0,0,0,0,0,0,0,0,0,0,0,0,2,78000
896,429000,834,39,0,0,0,0,0,0,0,0,0,0,0,0,2,237000
897,429000,796,40,1,2600000,0,0,0,0,2,3198203,0,0,0,0,2,0
898,429000,862,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,429000,876,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0
900,429000,869,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901,429000,839,40,0,0,0,0,0,0,0,0,0,0,0,0,2,45000
902,429000,811,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903,429000,852,50,0,0,0,0,0,0,0,0,0,0,0,0,2,30000
904,429000,873,33,0,0,0,0,0,0,0,0,0,0,0,0,2,112500
905,429000,876,40,0,0,0,0,0,0,0,0,0,0,0,0,1,108000
906,429000,871,44,0,0,0,0,0,0,0,0,0,0,0,0,1,164000
907,429000,872,49,0,0,0,0,0,0,0,0,0,0,0,0,2,0
908,429000,872,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0
909,429000,822,44,0,0,0,0,1,45000,1,504000,0,0,0,0,2,0
910,429000,863,49,0,0,0,0,0,0,0,0,0,0,0,0,1,48500
911,429000,859,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0
912,429000,862,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0
913,429000,801,51,0,0,0,0,0,0,0,0,0,0,0,0,2,80000
914,429000,846,55,0,0,0,0,1,40000,0,0,0,0,0,0,0,0
915,429000,840,55,0,0,0,0,0,0,0,0,0,0,0,0,2,94500
916,429000,880,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
917,429000,869,47,0,0,0,0,0,0,0,0,0,0,0,0,2,325000
918,429000,768,44,3,18508600,2,1782511,0,0,0,0,0,0,0,0,3,415000
919,429000,837,27,2,3371000,1,2650000,0,0,1,850000,0,0,0,0,1,0
920,429000,866,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
921,429000,784,51,0,0,0,0,0,0,0,0,0,0,0,0,2,81000
922,429000,879,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0
923,429000,839,49,0,0,0,0,0,0,0,0,0,0,0,0,2,80000
924,429000,880,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,429000,880,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
926,429000,861,46,0,0,0,0,0,0,0,0,0,0,0,0,2,48000
927,429000,870,45,0,0,0,0,0,0,0,0,0,0,0,0,2,117000
928,429000,789,44,0,0,0,0,0,0,0,0,0,0,0,0,2,100000
929,429000,871,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
930,429000,830,44,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
931,429000,875,31,0,0,0,0,0,0,0,0,0,0,0,0,1,54000
932,429000,880,47,0,0,1,0,0,0,0,0,0,0,0,0,2,0
933,429000,782,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
934,429000,832,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
935,429000,846,31,0,0,0,0,0,0,0,0,0,0,0,0,1,172500
936,429000,880,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0
937,429000,869,42,0,0,0,0,0,0,0,0,0,0,0,0,2,750000
938,429000,807,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0
939,429000,862,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
940,429000,862,55,0,0,0,0,0,0,0,0,0,0,0,0,2,16000
941,429000,832,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0
942,429000,865,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0
943,429000,870,43,0,0,0,0,0,0,0,0,0,0,0,0,1,110000
944,429000,851,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0
945,429000,862,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
946,429000,795,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,429000,861,54,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
948,429000,879,39,0,0,0,0,0,0,0,0,0,0,0,0,2,77000
949,429000,865,42,0,0,0,0,0,0,0,0,0,0,0,0,1,91000
950,429000,865,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
951,429000,837,46,0,0,0,0,0,0,0,0,0,0,0,0,1,320760
952,429000,862,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
953,429000,840,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
954,429000,870,55,0,0,0,0,0,0,0,0,0,0,0,0,2,100000
955,429000,869,45,0,0,0,0,0,0,0,0,0,0,0,0,1,500000
956,429000,839,42,0,0,0,0,0,0,0,0,0,0,0,0,2,0
957,429000,854,42,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
958,429000,880,34,0,0,0,0,0,0,0,0,0,0,0,0,1,80000
959,429000,833,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
960,429000,854,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0
961,429000,825,35,0,0,0,0,0,0,0,0,0,0,0,0,2,103000
962,429000,873,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0
963,429000,863,52,0,0,0,0,0,0,0,0,0,0,0,0,2,50000
964,429000,866,52,0,0,0,0,0,0,0,0,0,0,0,0,1,50000
965,429000,880,53,0,0,0,0,0,0,0,0,0,0,0,0,1,31000
966,429000,880,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967,429000,825,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0
968,429000,870,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
969,429000,843,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0
970,429000,875,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,429000,875,34,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
972,429000,854,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
973,429000,821,39,0,0,0,0,0,0,0,0,0,0,0,0,2,80000
974,429000,802,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0
975,429000,839,31,0,0,0,0,0,0,0,0,0,0,0,0,2,37000
976,429000,839,47,0,0,0,0,0,0,0,0,0,0,0,0,2,110000
977,429000,857,34,0,0,0,0,0,0,1,243655,0,0,0,0,1,20000
978,429000,811,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0
979,429000,872,55,0,0,0,0,0,0,0,0,0,0,0,0,1,259000
980,429000,832,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
981,429000,727,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
982,429000,880,33,0,0,0,0,0,0,0,0,0,0,0,0,2,187000
983,429000,850,48,0,0,0,0,0,0,0,0,0,0,0,0,2,107000
984,429000,876,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0
985,429000,821,39,1,5000000,0,0,0,0,1,600000,0,0,0,0,2,100000
986,429000,871,36,0,0,0,0,0,0,0,0,0,0,0,0,1,56000
987,429000,832,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
988,429000,830,51,0,0,0,0,0,0,0,0,0,0,0,0,1,293158
989,429000,865,53,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
990,429000,825,50,0,0,0,0,0,0,1,730000,0,0,0,0,1,31000
991,429000,871,53,0,0,0,0,0,0,0,0,0,0,0,0,2,0
992,429000,830,51,0,0,0,0,1,67000,0,0,0,0,0,0,1,90000
993,429000,847,39,0,0,1,1800000,0,0,0,0,0,0,0,0,2,222000
994,429000,874,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
995,429000,861,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0
996,429000,752,43,0,0,0,0,0,0,0,0,0,0,0,0,2,20000
997,429000,876,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
998,429000,843,45,0,0,0,0,0,0,0,0,0,0,0,0,2,120000
999,429000,843,33,0,0,0,0,0,0,0,0,0,0,0,0,2,175000
1000,429000,847,40,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
1001,429000,830,53,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1002,429000,871,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1003,429000,880,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1004,429000,870,32,0,0,0,0,0,0,0,0,0,0,0,0,2,131000
1005,429000,865,29,0,0,0,0,0,0,0,0,0,0,0,0,2,43000
1006,429000,857,31,0,0,0,0,0,0,0,0,0,0,0,0,2,109000
1007,429000,840,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1008,429000,869,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1009,429000,879,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1010,429000,844,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1011,429000,900,48,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
1012,429000,870,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1013,429000,879,38,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
1014,429000,802,34,0,0,0,0,0,0,0,0,0,0,0,0,1,33750
1015,429000,886,44,0,0,0,0,0,0,0,0,0,0,0,0,1,90000
1016,429000,887,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1017,429000,797,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1018,429000,814,30,0,0,1,2469506,1,409039,0,0,0,0,0,0,3,145000
1019,429000,860,33,0,0,0,0,0,0,0,0,0,0,0,0,1,54500
1020,429000,866,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1021,429000,859,36,0,0,0,0,0,0,0,0,0,0,0,0,2,231000
1022,429000,879,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1023,429000,844,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,429000,866,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1025,429000,836,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1026,429000,813,50,0,0,0,0,0,0,0,0,0,0,0,0,2,225000
1027,429000,858,28,0,0,0,0,0,0,0,0,0,0,0,0,2,90000
1028,429000,866,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1029,429000,833,34,0,0,0,0,0,0,0,0,0,0,0,0,1,188000
1030,429000,865,32,0,0,0,0,0,0,0,0,0,0,0,0,1,50000
1031,429000,844,52,0,0,0,0,0,0,0,0,0,0,0,0,2,67000
1032,429000,839,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1033,429000,869,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1034,429000,807,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1035,429000,869,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1036,429000,818,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1037,429000,835,34,0,0,0,0,0,0,0,0,0,0,0,0,2,104000
1038,429000,876,48,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1039,429000,875,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1040,429000,767,36,0,0,0,0,0,0,0,0,0,0,0,0,1,80000
1041,429000,852,44,0,0,0,0,0,0,0,0,0,0,0,0,1,109000
1042,429000,856,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1043,429000,839,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1044,429000,799,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1045,429000,828,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1046,429000,837,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1047,429000,865,40,0,0,0,0,0,0,0,0,0,0,0,0,2,150000
1048,429000,783,50,0,0,0,0,1,75000,0,0,0,0,0,0,1,0
1049,429000,827,36,0,0,0,0,0,0,0,0,0,0,0,0,1,45000
1050,429000,880,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1051,429000,843,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1052,429000,844,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1053,429000,806,35,0,0,0,0,0,0,0,0,0,0,0,0,1,237000
1054,429000,839,33,0,0,0,0,0,0,0,0,0,0,0,0,2,87000
1055,429000,840,36,0,0,0,0,0,0,0,0,0,0,0,0,2,214000
1056,429000,839,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1057,429000,869,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1058,429000,886,33,1,1191102,0,0,0,0,0,0,0,0,0,0,1,0
1059,429000,865,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,429000,880,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1061,429000,875,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062,429000,870,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1063,429000,865,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1064,429000,865,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1065,429000,880,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1066,429000,879,36,0,0,0,0,0,0,0,0,0,0,0,0,1,21000
1067,429000,873,53,0,0,0,0,0,0,0,0,0,0,0,0,1,103000
1068,429000,835,33,0,0,0,0,0,0,0,0,0,0,0,0,2,59000
1069,429000,866,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1070,429000,875,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,429000,880,54,0,0,0,0,0,0,0,0,0,0,0,0,1,83000
1072,429000,825,40,0,0,0,0,0,0,0,0,0,0,0,0,2,46000
1073,429000,865,40,0,0,0,0,0,0,0,0,0,0,0,0,2,41000
1074,429000,823,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1075,429000,875,39,0,0,0,0,0,0,0,0,0,0,0,0,1,23000
1076,429000,880,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1077,429000,879,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1078,429000,860,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1079,429000,833,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1080,429000,873,32,0,0,0,0,0,0,0,0,0,0,0,0,2,90000
1081,429000,870,49,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1082,429000,838,32,0,0,0,0,0,0,0,0,0,0,0,0,2,292500
1083,429000,834,42,0,0,0,0,0,0,0,0,0,0,0,0,2,130000
1084,429000,871,41,0,0,0,0,0,0,0,0,0,0,0,0,2,150000
1085,429000,879,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
